EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,Travels,Offensive Fouls,Defensive 3 Seconds Violations,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SelfOReb,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Corner3PctBlocked,OffensiveGoaltends,on,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,3SecondViolations
1626156,1610612744,D'Angelo Russell,D'Angelo Russell,1626156,GSW,15407.0,257,-132.0,545,536,73,101,65.0,1081,12.0,17.0,2.0,2.0,1.0,1.0,12.0,38.0,14.0,27.0,4.0,7.0,2.0,2.0,16.0,56.0,4.0,8.0,3.0,10.0,38.0,82,20.0,63.0,22.0,158,677,2.0,3.0,4.0,8.0,1.0,17.0,4.0,8.0,5.0,12.0,6.0,29.0,18.0,58.0,39.0,21.0,56.0,16.0,3.0,1.0,41,16,57,13.0,3.0,24.0,7.0,10.0,130,1.0,13.0,8.0,1.0,22,1.0,23,8.0,5.0,3.0,15.0,5.0,11.0,6.0,1.0,4.0,21.0,3.0,3.0,6.0,14,25,1.0,32,2.0,1.0,1.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,29.0,73,2.0,1.0,0.23684210526315788,0.23684210526315788,0.65,0.31746031746031744,0.5,0.4166666666666667,0.31746031746031744,0.4634146341463415,0.6666666666666666,0.5,0.4689655172413793,0.7272727272727273,0.575,0.4968553459119497,0.7727272727272727,0.58,0.43448275862068964,0.015873015873015872,0.036585365853658534,0.058823529411764705,0.05263157894736842,0.017857142857142856,28.75399361022364,0.7142857142857143,0.07692307692307693,0.058823529411764705,0.005988023952095809,0.11607142857142858,0.0846774193548387,0.0035087719298245615,0.01639344262295082,0.03225806451612903,0.07272727272727272,0.10526315789473684,0.12790697674418605,0.07692307692307693,1.0,0.11724137931034483,0.7058823529411765,0.75,0.3333333333333333,0.2620689655172414,0.3157894736842105,0.3333333333333333,0.25,0.18620689655172415,0.5185185185185185,0.5185185185185185,0.14285714285714285,0.04827586206896552,0.5714285714285714,0.5714285714285714,0.75,0.38620689655172413,0.2857142857142857,0.2909090909090909,0.625,0.18181818181818182,1.0,0.5,0.7272727272727273,0.5,0.75,0.05,1.0,0.1,1.0,0.5,0.3,0.5517241379310345,0.2857142857142857,0.47719482758620696,0.5697166666666668,0.48802500000000004,0.10126582278481013,0.15789473684210525,0.015873015873015872,0.10759493670886076,0.18354430379746836,10.447560975609756,26.652380952380955,0.13394495412844037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1626161,1610612744,Willie Cauley-Stein,Willie Cauley-Stein,1626161,GSW,5807.0,97,-4.0,194,199,40,46,21.0,393,13.0,18.0,1.0,1.0,5.0,6.0,4.0,10.0,2.0,3.0,,,,,,,,,,,19.0,31,,,3.0,41,214,1.0,3.0,,,2.0,4.0,8.0,11.0,,,1.0,17.0,30.0,8.0,,,,,4.0,,2,1,3,,1.0,2.0,,,7,4.0,9.0,12.0,1.0,22,9.0,31,5.0,1.0,4.0,2.0,,1.0,2.0,,1.0,4.0,,,7.0,9,4,,6,,,,3.0,,,4.0,3.0,1.0,4.0,2.0,17.0,40,,,0.7894736842105263,0.8333333333333334,,,,,,0.6129032258064516,0.3333333333333333,0.7272727272727273,0.6129032258064516,0.3333333333333333,0.7272727272727273,0.6029411764705882,0.5,0.7083333333333334,,,0.12903225806451613,0.1111111111111111,0.2,,17.27272727272727,0.5,0.5,0.19047619047619047,0.08,0.23076923076923078,0.20588235294117646,0.0898876404494382,0.07142857142857142,0.23529411764705882,0.17391304347826086,,0.2692307692307692,0.15384615384615385,0.5,0.5806451612903226,0.7222222222222222,0.8125,0.8461538461538461,0.3225806451612903,0.4,0.5,0.75,0.0967741935483871,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,0.3333333333333333,1.0,,,,,0.5454545454545454,0.8333333333333334,,,,,0.5806451612903226,,0.5187580645161289,0.5162,0.5431727272727271,0.08823529411764706,0.08823529411764706,,0.0975609756097561,0.4146341463414634,4.806451612903226,,0.20618556701030927,2.0,4.0,1.0,1.0,1.0,1.0,0.2,0.10256410256410256,0.125,0.0967741935483871,0.125,,,,,,,,,,,,,,,,,,,,,True,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,16361.0,273,-48.0,581,579,170,172,69.0,1160,11.0,28.0,2.0,5.0,,4.0,7.0,16.0,7.0,17.0,2.0,4.0,,,12.0,37.0,1.0,4.0,4.0,10.0,25.0,61,14.0,41.0,29.0,121,640,2.0,6.0,2.0,6.0,3.0,13.0,5.0,10.0,4.0,10.0,13.0,35.0,36.0,14.0,39.0,3.0,36.0,12.0,7.0,,14,8,22,7.0,1.0,7.0,1.0,6.0,52,6.0,19.0,21.0,1.0,41,7.0,48,9.0,7.0,2.0,6.0,2.0,3.0,11.0,3.0,3.0,17.0,1.0,3.0,8.0,27,41,5.0,31,4.0,,,13.0,1.0,4.0,,,,,,35.0,170,3.0,2.0,0.72,0.75,0.9285714285714286,0.34146341463414637,0.3333333333333333,0.4,0.35,0.4098360655737705,0.3333333333333333,0.5,0.45098039215686275,0.4166666666666667,0.55,0.521551724137931,0.43333333333333335,0.6481481481481481,0.4019607843137255,,0.11475409836065574,0.17857142857142858,0.125,,19.818456883509832,0.35294117647058826,0.07692307692307693,0.175,0.0335195530726257,0.15702479338842976,0.16597510373443983,0.02356902356902357,0.03389830508474576,0.14285714285714285,0.18181818181818182,0.2222222222222222,0.1414141414141414,0.22727272727272727,,0.27450980392156865,0.39285714285714285,0.4782608695652174,0.7272727272727273,0.1568627450980392,0.4375,0.5,0.8571428571428571,0.16666666666666666,0.4117647058823529,0.4117647058823529,0.5714285714285714,0.0392156862745098,0.5,0.5,1.0,0.3627450980392157,0.32432432432432434,0.32432432432432434,0.9166666666666666,0.4166666666666667,0.4,0.5,0.3333333333333333,0.25,1.0,0.2,,,,0.5,0.4,0.6764705882352942,0.3333333333333333,0.4927525,0.5642699999999999,0.47488947368421053,0.125,0.18571428571428572,0.023809523809523808,0.10743801652892562,0.2892561983471074,8.621311475409835,26.875609756097564,0.29259896729776247,2.0,1.0,,1.0,2.0,,,0.00847457627118644,0.05172413793103448,0.009900990099009901,,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,0.016129032258064516,0.038461538461538464,0.16666666666666666,0.5,1.0,,,,,,,,True,,,,
1629016,1610612744,Omari Spellman,Omari Spellman,1629016,GSW,53160.0,886,-143.0,1852,1834,546,500,219.0,3686,51.0,95.0,20.0,44.0,16.0,29.0,14.0,40.0,19.0,50.0,11.0,20.0,2.0,5.0,32.0,90.0,1.0,7.0,9.0,27.0,84.0,185,43.0,110.0,73.0,370,2065,22.0,52.0,2.0,10.0,17.0,67.0,28.0,59.0,11.0,32.0,25.0,114.0,102.0,66.0,129.0,,90.0,32.0,17.0,,34,13,47,8.0,5.0,22.0,2.0,10.0,107,52.0,55.0,75.0,12.0,142,77.0,219,33.0,23.0,10.0,31.0,9.0,22.0,23.0,,9.0,54.0,3.0,14.0,33.0,63,67,2.0,92,12.0,,,43.0,,9.0,24.0,13.0,11.0,24.0,15.0,114.0,546,,8.0,0.6071428571428571,0.7391304347826086,1.0,0.39090909090909093,0.2,0.34375,0.39090909090909093,0.4540540540540541,0.4230769230769231,0.4745762711864407,0.5033898305084745,0.4032258064516129,0.489010989010989,0.5522388059701493,0.47183098591549294,0.5428571428571428,0.3728813559322034,,0.0918918918918919,0.11578947368421053,0.15,,18.418560606060606,0.5740740740740741,0.2553191489361702,0.16025641025641027,0.08981001727115717,0.14824797843665768,0.15494636471990464,0.07857911733046287,0.10344827586206896,0.1485148514851485,0.15463917525773196,0.20833333333333334,0.15699658703071673,0.11538461538461539,0.625,0.3220338983050847,0.5368421052631579,0.6071428571428571,0.5490196078431373,0.13559322033898305,0.35,0.4117647058823529,0.7857142857142857,0.1694915254237288,0.38,0.38,0.631578947368421,0.06779661016949153,0.55,0.55,1.0,0.3050847457627119,0.35555555555555557,0.35555555555555557,1.0,0.7096774193548387,0.45454545454545453,0.05,0.11290322580645161,0.14285714285714285,1.0,0.31868131868131866,0.5517241379310345,0.054945054945054944,0.4,0.2967032967032967,0.3333333333333333,0.6949152542372882,0.35555555555555557,0.5127764505119454,0.5736969387755104,0.48049,0.13190184049079753,0.19907407407407407,,0.1810810810810811,0.3081081081081081,7.394054054054054,25.948181818181823,0.29481641468682507,30.0,21.0,4.0,7.0,5.0,,0.09302325581395349,0.06,0.09004739336492891,0.04713804713804714,0.1320754716981132,1.0,3.0,,6.0,1.0,3.0,,4.0,0.07272727272727272,0.040268456375838924,0.04838709677419355,0.3333333333333333,1.0,1.0,4.0,,,,,,True,,,,
1629672,1610612744,Eric Paschall,Eric Paschall,1629672,GSW,24110.0,402,-69.0,835,822,292,261,93.0,1657,46.0,65.0,6.0,9.0,16.0,21.0,17.0,43.0,11.0,23.0,2.0,5.0,1.0,1.0,4.0,17.0,,2.0,1.0,7.0,74.0,131,6.0,22.0,44.0,210,957,10.0,17.0,,2.0,3.0,23.0,23.0,36.0,2.0,8.0,11.0,63.0,78.0,70.0,18.0,,16.0,4.0,13.0,,15,12,27,9.0,3.0,6.0,6.0,3.0,66,15.0,25.0,28.0,1.0,54,24.0,78,6.0,4.0,2.0,11.0,4.0,4.0,11.0,1.0,7.0,22.0,2.0,8.0,10.0,26,44,2.0,58,9.0,,1.0,28.0,,5.0,7.0,5.0,2.0,7.0,6.0,63.0,292,,4.0,0.527027027027027,0.5735294117647058,1.0,0.2727272727272727,,0.25,0.2857142857142857,0.5648854961832062,0.5882352941176471,0.6388888888888888,0.5424836601307189,0.5263157894736842,0.5909090909090909,0.5932203389830508,0.575,0.6057692307692307,0.1437908496732026,,0.09923664122137404,0.1076923076923077,0.13953488372093023,,20.969441517386723,0.5,0.05555555555555555,0.1278538812785388,0.056818181818181816,0.15527950310559005,0.1394736842105263,0.05721393034825871,0.0707070707070707,0.12,0.1411764705882353,0.11764705882352941,0.15384615384615385,0.16129032258064516,0.8571428571428571,0.42483660130718953,0.7076923076923077,0.7931034482758621,0.5869565217391305,0.28104575163398693,0.3953488372093023,0.4594594594594595,0.35294117647058826,0.1503267973856209,0.4782608695652174,0.4782608695652174,0.5454545454545454,0.032679738562091505,0.4,0.4,1.0,0.1111111111111111,0.23529411764705882,0.23529411764705882,1.0,0.47368421052631576,0.6666666666666666,,0.10526315789473684,,,0.4772727272727273,0.7619047619047619,0.022727272727272728,1.0,0.1590909090909091,0.14285714285714285,0.5686274509803921,0.25,0.49638059210526314,0.5041428571428571,0.5165093023255813,0.16279069767441862,0.18666666666666668,,0.10952380952380952,0.3,6.616030534351146,27.027272727272727,0.34970059880239523,12.0,8.0,1.0,2.0,4.0,,0.04,0.057971014492753624,0.041666666666666664,0.059322033898305086,0.05,,,1.0,4.0,,1.0,1.0,2.0,0.057971014492753624,0.06896551724137931,,,,,1.0,,,,,,True,,,,
202692,1610612744,Alec Burks,Alec Burks,202692,GSW,30387.0,506,-79.0,1052,1044,291,292,116.0,2096,30.0,62.0,3.0,6.0,9.0,18.0,15.0,52.0,12.0,27.0,5.0,14.0,1.0,3.0,26.0,71.0,3.0,3.0,13.0,28.0,57.0,141,31.0,85.0,76.0,283,1190,4.0,9.0,3.0,3.0,8.0,25.0,14.0,37.0,14.0,31.0,26.0,96.0,44.0,70.0,57.0,36.0,69.0,26.0,13.0,1.0,44,21,65,17.0,4.0,25.0,13.0,6.0,151,12.0,33.0,33.0,4.0,70,17.0,87,19.0,11.0,8.0,13.0,3.0,12.0,11.0,2.0,1.0,24.0,1.0,4.0,14.0,41,61,1.0,85,4.0,2.0,1.0,33.0,6.0,4.0,3.0,2.0,1.0,3.0,1.0,96.0,291,5.0,3.0,0.38596491228070173,0.39285714285714285,0.6129032258064516,0.36470588235294116,1.0,0.45161290322580644,0.37349397590361444,0.40425531914893614,0.4444444444444444,0.3783783783783784,0.4579646017699115,0.7083333333333334,0.5147058823529411,0.5380228136882129,0.78125,0.5925925925925926,0.37610619469026546,0.011764705882352941,0.09219858156028368,0.12903225806451613,0.09615384615384616,0.014084507042253521,24.158249158249156,0.5416666666666666,0.13793103448275862,0.12790697674418605,0.037037037037037035,0.1506849315068493,0.13836477987421383,0.03346456692913386,0.037383177570093455,0.11214953271028037,0.14953271028037382,0.11363636363636363,0.14772727272727273,0.16279069767441862,0.3333333333333333,0.2743362831858407,0.4838709677419355,0.5555555555555556,0.4666666666666667,0.23008849557522124,0.28846153846153844,0.3191489361702128,0.06666666666666667,0.11946902654867257,0.4444444444444444,0.4444444444444444,0.5833333333333334,0.061946902654867256,0.35714285714285715,0.35714285714285715,0.8,0.3141592920353982,0.36619718309859156,0.37142857142857144,0.5769230769230769,0.5,0.5,0.3333333333333333,0.25,1.0,0.6666666666666666,0.2647058823529412,0.5,0.04411764705882353,0.3333333333333333,0.4117647058823529,0.4642857142857143,0.6504424778761062,0.37681159420289856,0.4979614349775786,0.5206444444444445,0.4986523076923078,0.15057915057915058,0.19411764705882353,0.06741573033707865,0.08833922261484099,0.3392226148409894,7.531205673758863,26.6,0.27661596958174905,2.0,5.0,,2.0,2.0,,,0.02717391304347826,0.038461538461538464,0.025477707006369428,0.037037037037037035,,,2.0,7.0,,2.0,1.0,2.0,0.034482758620689655,0.059322033898305086,,,,2.0,,,,,,,True,,,,
203922,1610612744,Glenn Robinson III,Glenn Robinson III,203922,GSW,19494.0,325,-51.0,679,673,203,184,94.0,1352,15.0,23.0,3.0,4.0,6.0,9.0,11.0,27.0,8.0,19.0,4.0,10.0,2.0,4.0,13.0,27.0,2.0,5.0,6.0,10.0,34.0,69,17.0,37.0,19.0,138,794,8.0,12.0,2.0,6.0,3.0,25.0,13.0,26.0,8.0,14.0,10.0,60.0,44.0,24.0,45.0,6.0,27.0,13.0,9.0,,14,7,21,5.0,2.0,10.0,2.0,2.0,49,6.0,19.0,24.0,4.0,47,16.0,63,9.0,7.0,2.0,11.0,,5.0,2.0,1.0,6.0,13.0,2.0,3.0,11.0,16,15,,20,3.0,,2.0,9.0,1.0,,1.0,1.0,,1.0,1.0,60.0,203,2.0,,0.6470588235294118,0.7096774193548387,0.8823529411764706,0.4594594594594595,0.3333333333333333,0.5714285714285714,0.4594594594594595,0.4927536231884058,0.6666666666666666,0.5,0.5613207547169812,0.6111111111111112,0.625,0.6017699115044248,0.6578947368421053,0.6818181818181818,0.3490566037735849,,0.13043478260869565,0.21739130434782608,0.07407407407407407,,15.889029003783103,0.8461538461538461,0.19047619047619047,0.14201183431952663,0.02830188679245283,0.1292517006802721,0.1360759493670886,0.043478260869565216,0.0136986301369863,0.15942028985507245,0.08860759493670886,0.2857142857142857,0.11607142857142858,0.17142857142857143,1.0,0.2169811320754717,0.6521739130434783,0.8333333333333334,0.5333333333333333,0.25471698113207547,0.4074074074074074,0.44,0.6363636363636364,0.1792452830188679,0.42105263157894735,0.47058823529411764,0.875,0.09433962264150944,0.4,0.4,1.0,0.25471698113207547,0.48148148148148145,0.48148148148148145,0.8461538461538461,0.2222222222222222,0.75,,0.2777777777777778,0.4,1.0,0.225,0.6666666666666666,0.1,0.5,0.25,0.6,0.5660377358490566,0.48148148148148145,0.5094896226415093,0.4984400000000001,0.5045200000000001,0.08849557522123894,0.12,0.02631578947368421,0.18115942028985507,0.43478260869565216,8.673913043478258,25.42432432432432,0.29896907216494845,6.0,9.0,1.0,,,,0.07142857142857142,0.06766917293233082,0.0375,0.07142857142857142,0.047619047619047616,,1.0,,2.0,1.0,,,,0.03389830508474576,0.043478260869565216,0.05555555555555555,,,,1.0,0.10526315789473684,,,,,True,,,,
1628980,1610612744,Jacob Evans,Jacob Evans,1628980,GSW,10680.0,178,-56.0,376,373,144,132,42.0,749,3.0,6.0,1.0,1.0,1.0,3.0,5.0,13.0,8.0,22.0,2.0,5.0,1.0,2.0,3.0,9.0,,,2.0,3.0,16.0,41,5.0,14.0,10.0,57,407,1.0,2.0,1.0,1.0,,5.0,7.0,16.0,3.0,5.0,2.0,25.0,20.0,12.0,15.0,,9.0,3.0,2.0,1.0,7,5,12,3.0,2.0,5.0,,2.0,29,,2.0,9.0,,11,,11,7.0,5.0,2.0,7.0,1.0,6.0,4.0,,1.0,11.0,,4.0,11.0,17,9,1.0,10,,,,4.0,,1.0,5.0,3.0,2.0,6.0,3.0,25.0,144,,1.0,0.625,0.625,1.0,0.35714285714285715,1.0,0.6,0.35714285714285715,0.3902439024390244,0.5,0.4375,0.42727272727272725,0.8333333333333334,0.5476190476190477,0.475,0.8333333333333334,0.5681818181818182,0.2545454545454545,0.07142857142857142,0.04878048780487805,,0.15384615384615385,,16.784869976359335,0.6363636363636364,,0.08737864077669903,,0.028169014084507043,0.06321839080459771,,,0.08695652173913043,0.075,0.11764705882352941,0.03278688524590164,,0.5,0.10909090909090909,0.5,0.5,0.6666666666666666,0.23636363636363636,0.38461538461538464,0.45454545454545453,0.8,0.4,0.36363636363636365,0.36363636363636365,0.5,0.09090909090909091,0.4,0.5,1.0,0.16363636363636364,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,0.14285714285714285,0.3333333333333333,0.09523809523809523,0.5,0.14285714285714285,0.6666666666666666,0.36363636363636365,0.3333333333333333,0.4617754545454546,0.4807333333333334,0.4657119047619048,0.06779661016949153,0.08888888888888889,,0.08771929824561403,0.43859649122807015,13.74390243902439,25.099999999999998,0.3829787234042553,,,,,2.0,,,,,,,1.0,1.0,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,,1.0,1.0,0.2,,True,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,30728.0,512,-70.0,1077,1059,392,318,123.0,2136,12.0,24.0,,1.0,4.0,7.0,8.0,29.0,14.0,43.0,4.0,15.0,,4.0,20.0,84.0,1.0,11.0,6.0,23.0,34.0,96,24.0,99.0,46.0,186,1156,2.0,5.0,1.0,12.0,,7.0,8.0,36.0,6.0,27.0,26.0,60.0,36.0,32.0,63.0,9.0,82.0,20.0,14.0,2.0,29,21,50,17.0,4.0,20.0,6.0,3.0,121,,24.0,17.0,1.0,42,3.0,45,13.0,11.0,2.0,17.0,1.0,10.0,11.0,4.0,7.0,28.0,3.0,5.0,12.0,35,42,5.0,57,1.0,1.0,3.0,14.0,5.0,7.0,4.0,2.0,2.0,4.0,1.0,60.0,392,5.0,7.0,0.5294117647058824,0.5294117647058824,0.875,0.24242424242424243,0.08333333333333333,0.2222222222222222,0.24742268041237114,0.3541666666666667,0.4,0.2222222222222222,0.358974358974359,0.20588235294117646,0.2698412698412698,0.4200913242009132,0.20588235294117646,0.3782051282051282,0.5076923076923077,0.020202020202020204,0.14583333333333334,0.25,0.20689655172413793,0.011904761904761904,20.229320229320226,0.6071428571428571,0.043478260869565216,0.06204379562043796,,0.12060301507537688,0.08668076109936575,0.0036231884057971015,,0.05357142857142857,0.05217391304347826,0.10638297872340426,0.11038961038961038,0.15555555555555556,0.25,0.12307692307692308,0.5,0.6666666666666666,0.8333333333333334,0.14871794871794872,0.27586206896551724,0.34782608695652173,0.25,0.2205128205128205,0.32558139534883723,0.34146341463414637,0.42857142857142855,0.07692307692307693,0.26666666666666666,0.2857142857142857,1.0,0.4307692307692308,0.23809523809523808,0.24096385542168675,0.85,0.058823529411764705,,,0.6470588235294118,0.09090909090909091,1.0,0.1111111111111111,0.5714285714285714,0.06349206349206349,,0.36507936507936506,0.2608695652173913,0.6307692307692307,0.24390243902439024,0.4726642487046633,0.44654,0.45120983606557385,0.08962264150943396,0.12844036697247707,0.04854368932038835,0.03763440860215054,0.3225806451612903,11.353125,27.03838383838384,0.36397400185701023,,2.0,1.0,2.0,,,0.047619047619047616,0.009302325581395349,,0.01092896174863388,,,1.0,2.0,1.0,2.0,,1.0,,,0.008771929824561403,0.058823529411764705,,,,,0.046511627906976744,,,0.06666666666666667,,True,,,,
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,3395.0,57,-7.0,117,114,46,43,13.0,231,7.0,12.0,3.0,5.0,3.0,5.0,,1.0,,4.0,,,,,,2.0,,,,1.0,7.0,17,,2.0,1.0,15,133,3.0,5.0,,,,6.0,3.0,7.0,,1.0,,6.0,8.0,6.0,,,2.0,,2.0,,2,4,6,3.0,1.0,1.0,1.0,,16,7.0,2.0,5.0,,7,7.0,14,3.0,3.0,,,,,1.0,,,1.0,,,,5,2,,2,2.0,,,2.0,,,2.0,2.0,,2.0,1.0,6.0,46,1.0,,0.5714285714285714,0.8,,,,,,0.4117647058823529,0.6,0.42857142857142855,0.3684210526315789,0.6,0.375,0.39473684210526316,0.6,0.375,0.10526315789473684,,0.11764705882352941,0.16666666666666666,,,14.814814814814813,,,0.2,0.1794871794871795,0.11764705882352941,0.16666666666666666,0.125,0.23529411764705882,0.1875,,0.6666666666666666,0.13333333333333333,,0.5,0.631578947368421,0.5833333333333334,0.7,0.5714285714285714,0.05263157894736842,,,,0.21052631578947367,,,,,,,,0.10526315789473684,,,,1.0,0.6,,,,,0.625,0.6,,,0.125,,0.7368421052631579,,0.5075447368421052,0.60362,0.48208125,0.10526315789473684,0.11764705882352941,,0.4,0.4,5.617647058823529,27.6,0.39316239316239315,4.0,,,,,,,,0.2222222222222222,,,,,,,1.0,2.0,,,0.07692307692307693,,,,,,,,,,,,True,,,,
