EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,HeaveAttempts,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffensiveGoaltends,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Loose Ball Fouls,FG2APctBlocked,ShortMidRangePctBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,Blocked2s,BlockedShortMidRange,Blocks,DefCorner3ReboundPct,Corner3FGM,Corner3FGA,FTDefRebounds,StepOutOfBoundsTurnovers,AtRimPctBlocked,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,LostBallSteals,Travels,BlockedAtRim,OffLongMidRangeReboundPct,PenaltyFtPoints,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Charge Fouls,Clear Path Fouls,Corner3PctBlocked,BlockedCorner3,3SecondViolations
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,895.0,15,-2.0,30,32,14.0,12.0,1.0,62,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,36,1.0,1.0,2.0,1.0,2.0,2,2,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.903225806451614,0.4,0.15384615384615385,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.46299999999999997,0.309,0.3333333333333333,0.5,4.5,57.8,0.4666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627737,1610612744,Marquese Chriss,Marquese Chriss,1627737,GSW,588.0,10,-1.0,17,16,,,,33,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,3,19,,,,,1.0,1,1,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,0.25,0.375,0.25,23.52941176470588,0.25,0.09090909090909091,0.3333333333333333,0.25,1.0,1.0,,0.5,0.25,,0.5,0.5248375,,0.25,0.3333333333333333,6.6000000000000005,25.2,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627814,1610612744,Damion Lee,Damion Lee,1627814,GSW,901.0,15,-10.0,29,31,11.0,6.0,1.0,60,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2,41,,2.0,2.0,,1.0,3,3,3.0,3.0,,,,1.0,,,,,,11.0,,1.0,1.0,0.5,0.25,0.25,0.5,13.333333333333334,0.2,0.2727272727272727,,0.25,1.0,1.0,1.0,0.25,0.5,1.0,0.75,0.45496249999999994,0.343875,,,6.25,29.2,0.3793103448275862,,,2.0,,,4.0,,12.0,,,,4.0,3.0,1.0,2.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202951,1610612744,Jeremy Pargo,Jeremy Pargo,202951,GSW,2658.0,44,,89,88,31.0,22.0,4.0,177,5.0,6.0,6.0,7.0,2.0,8.0,15.0,7.0,25,102,8.0,2.0,,,,2,3,1.0,1.0,1.0,4.0,4.0,8.0,2.0,1.0,1.0,1.0,,31.0,1.0,,,0.5333333333333333,0.5681818181818182,0.5681818181818182,0.3181818181818182,27.956989247311828,,0.05,,0.2727272727272727,0.8333333333333334,0.8333333333333334,,0.2727272727272727,0.3181818181818182,0.2,0.5909090909090909,0.5059295454545455,0.4972900000000001,0.045454545454545456,0.06666666666666667,8.266666666666667,26.285714285714285,0.34831460674157305,,16.0,7.0,,5.0,8.0,4.0,19.0,1.0,,,3.0,3.0,,2.0,0.07692307692307693,,0.09090909090909091,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,14.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,14.0,0.6666666666666666,0.42857142857142855,1.0,0.42857142857142855,0.5,0.7,0.7,0.75,0.07142857142857142,0.027777777777777776,0.07142857142857142,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.13636363636363635,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3,0.6666666666666666,1.0,0.42857142857142855,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,933.0,16,14.0,33,30,11.0,1.0,3.0,63,3.0,4.0,,2.0,1.0,3.0,4.0,2.0,12,26,1.0,1.0,4.0,,1.0,3,3,,,,,,,,,,,,11.0,,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,0.3333333333333333,16.666666666666668,0.1111111111111111,0.16666666666666666,0.25,0.6666666666666666,0.75,0.75,0.6666666666666666,,0.3333333333333333,0.5,1.0,0.6372333333333334,0.603925,,,1.0,26.65,0.3333333333333333,,2.0,2.0,,,1.0,,3.0,,,,1.0,1.0,,2.0,0.2222222222222222,,0.125,1.0,1.0,,,,2.0,1.0,2.0,,1.0,1.0,5.0,6.0,,2.0,,,,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629308,1610612744,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,GSW,1903.0,32,-12.0,65,65,19.0,21.0,4.0,130,2.0,7.0,,1.0,,2.0,7.0,2.0,10,85,2.0,,4.0,,1.0,6,6,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,19.0,1.0,1.0,1.0,0.2857142857142857,0.5555555555555556,0.5555555555555556,0.2222222222222222,14.492753623188406,0.125,0.19230769230769232,,0.7777777777777778,0.2857142857142857,0.3333333333333333,1.0,,0.1111111111111111,,1.0,0.5484833333333334,0.4937,,,2.085714285714286,24.1,0.2923076923076923,,,1.0,1.0,1.0,1.0,1.0,2.0,,0.14285714285714285,,,,,4.0,0.2222222222222222,0.5,0.13333333333333333,1.0,2.0,,,,1.0,,2.0,,1.0,,2.0,6.0,,1.0,,,,,,,,1.0,,2.0,1.0,1.0,,1.0,0.5,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,,1.0,0.2,,,,0.6666666666666666,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629672,1610612744,Eric Paschall,Eric Paschall,1629672,GSW,1714.0,29,2.0,54,55,18.0,11.0,3.0,109,4.0,5.0,,3.0,1.0,4.0,5.0,3.0,12,61,,1.0,4.0,,2.0,4,6,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,2.0,3.0,,18.0,,0.5,0.6666666666666666,0.8,0.5,0.6666666666666666,0.375,19.29824561403509,0.25,0.14814814814814814,,0.625,0.8,0.8,0.5,,0.375,1.0,1.0,0.5978375,0.54855,0.3333333333333333,0.5,1.2399999999999998,26.2,0.3333333333333333,4.0,4.0,3.0,,1.0,2.0,1.0,5.0,,,,1.0,1.0,,2.0,0.10526315789473684,0.5,0.125,,,,,,,,,1.0,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,0.5,0.1,0.08695652173913043,0.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,0.07692307692307693,0.25,0.3333333333333333,1.0,1.0,0.25,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629346,1610612744,Alen Smailagic,Alen Smailagic,1629346,GSW,958.0,16,-3.0,35,33,8.0,6.0,1.0,68,2.0,2.0,2.0,1.0,,2.0,5.0,1.0,14,40,1.0,,2.0,,,1,2,1.0,,1.0,3.0,1.0,2.0,4.0,8.0,,4.0,,8.0,,0.5,0.5,0.4,0.5833333333333334,0.7,0.16666666666666666,36.111111111111114,,0.07142857142857142,,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,,0.5,0.4490166666666666,0.4114,0.4,0.4444444444444444,5.819999999999999,25.2,0.22857142857142856,7.0,2.0,1.0,1.0,,,,,,0.2,0.5,,,,1.0,0.1111111111111111,,0.125,,,,,1.0,1.0,,1.0,,,,,3.0,,1.0,,,1.0,,2.0,,,,,,1.0,1.0,,1.0,,,,0.6666666666666666,,0.08333333333333333,,,,,0.16666666666666666,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,2.0,,1.0,,2.0,,,1.0,0.1,,,,,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,1658.0,28,4.0,56,54,23.0,17.0,3.0,110,1.0,1.0,1.0,6.0,3.0,4.0,5.0,6.0,18,63,1.0,3.0,4.0,1.0,,2,2,1.0,1.0,,,,3.0,3.0,4.0,1.0,1.0,,23.0,1.0,0.5,0.5,0.8,0.6363636363636364,0.75,0.5454545454545454,20.33898305084746,,0.04,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,0.5454545454545454,0.75,0.6363636363636364,0.47521500000000005,0.4888333333333334,0.16666666666666666,0.2,14.12,29.916666666666668,0.4107142857142857,4.0,4.0,5.0,,,1.0,,3.0,,,,1.0,1.0,,1.0,0.058823529411764705,,0.07692307692307693,,,1.0,2.0,3.0,2.0,,2.0,,1.0,,5.0,6.0,,2.0,,,,,,,,,,5.0,1.0,0.3333333333333333,,0.4,1.0,0.25,0.5,,,,,,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,0.4,0.2777777777777778,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.5,0.14285714285714285,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629668,1610612744,Zach Norvell Jr.,Zach Norvell Jr.,1629668,GSW,633.0,11,-1.0,21,21,10.0,13.0,,42,,,,1.0,1.0,,,1.0,1,29,,1.0,,,1.0,2,2,1.0,,,,,1.0,,1.0,,,,10.0,,,,,,,1.0,4.761904761904762,0.5,0.25,,,,,,,1.0,1.0,1.0,0.55995,0.55995,,,,25.1,0.47619047619047616,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,0.16666666666666666,1.0,0.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
