EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,FG2M,PtsAssisted2s,PtsUnassisted2s,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyPoints,Fg2aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsPutbacks,NonHeaveArc3FGM,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,RecoveredBlocks,SecondChanceFg3Pct,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,OffAtRimReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,Loose Ball Fouls,ShortMidRangePctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceTurnovers,Offensive Fouls,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,Charge Fouls Drawn,SelfORebPct,HeaveAttempts,Fg3aBlocked,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Corner3PctBlocked,Clear Path Fouls,Technical Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,1941.0,32,-8,67,63,9.0,37.0,8.0,130,1.0,2.0,1.0,1.0,6.0,3.0,1.0,7.0,2.0,5.0,78.0,2.0,1.0,3.0,6.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.15,0.2272727272727272,0.7,16.0,0.125,0.0625,0.0588235294117647,0.08,0.03125,0.1666666666666666,0.3333333333333333,0.1428571428571428,0.1,0.2,0.1,1.0,1.0,1.0,0.6,0.7,0.459145,0.24645,0.1964,0.0909090909090909,0.25,17.96666666666667,24.9,0.1343283582089552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612739,Larry Nance Jr.,Larry Nance Jr.,1626204,CLE,1470.0,24,-10,50,47,11.0,10.0,4.0,97,1.0,1.0,,,,7.0,,,2.0,12.0,70.0,1.0,,,,3.0,3.0,6.0,3.0,2.0,1.0,15.0,1.0,1.0,3.0,4.0,1.0,5.0,4.0,2.0,1.0,,3.0,2.0,3.0,2.0,,2.0,2.0,,,,11.0,1.0,,,,0.7142857142857143,0.8571428571428571,,18.51851851851852,0.4285714285714285,0.1428571428571428,0.125,0.2666666666666666,0.0555555555555555,0.25,,,0.1428571428571428,0.1428571428571428,,,,,,0.7142857142857143,0.5905285714285714,0.584,,0.2857142857142857,0.2857142857142857,4.671428571428572,,0.22,4.0,5.0,1.0,1.0,5.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,0.8,0.8,0.7142857142857143,0.6666666666666666,0.75,0.1666666666666666,0.7142857142857143,0.8,0.8,0.75,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627775,1610612739,Patrick McCaw,Patrick McCaw,1627775,CLE,3172.0,53,-21,107,102,16.0,48.0,10.0,209,1.0,1.0,1.0,2.0,2.0,5.0,1.0,4.0,,5.0,136.0,,1.0,3.0,2.0,,2.0,2.0,,,,6.0,,2.0,1.0,3.0,,3.0,2.0,1.0,3.0,,3.0,,1.0,1.0,,,,,,,16.0,,1.0,0.25,0.25,0.2777777777777778,0.2777777777777778,0.4444444444444444,10.256410256410255,0.0666666666666666,,0.0909090909090909,0.081081081081081,,,0.1428571428571428,0.1428571428571428,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.7777777777777778,0.5329055555555555,,0.4881,,,5.62,24.9,0.1495327102803738,1.0,3.0,,,1.0,,2.0,1.0,,1.0,,,,,0.2,,,0.0666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627883,1610612739,Jalen Jones,Jalen Jones,1627883,CLE,2505.0,42,-10,83,79,16.0,36.0,10.0,162,3.0,,1.0,2.0,5.0,7.0,3.0,7.0,4.0,23.0,105.0,3.0,1.0,9.0,5.0,,,,,,,,,3.0,1.0,5.0,2.0,7.0,,,1.0,1.0,4.0,3.0,6.0,4.0,1.0,4.0,1.0,,,,16.0,1.0,1.0,0.4285714285714285,0.4285714285714285,0.6785714285714286,0.71875,0.5,21.50537634408602,0.0909090909090909,,0.1666666666666666,0.1379310344827586,0.054054054054054,,,,0.2142857142857142,,0.1428571428571428,0.5,0.5,1.0,0.3571428571428571,0.7857142857142857,0.5228357142857142,0.6916,0.422525,0.0666666666666666,0.125,4.085714285714285,25.457142857142856,0.1927710843373494,3.0,4.0,3.0,,5.0,4.0,6.0,,3.0,,1.0,,0.4,0.5,0.7142857142857143,0.75,,0.25,0.2857142857142857,0.75,1.0,0.3333333333333333,,,,1.0,,,1.0,10.0,1.0,,,,10.0,1.0,1.0,1.0,0.1428571428571428,0.25,,,0.4347826086956521,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5,0.1111111111111111,0.125,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.4,0.4,1.0,0.6666666666666666,0.25,1.0,0.5,0.5,0.4,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203903,1610612739,Jordan Clarkson,Jordan Clarkson,203903,CLE,2406.0,40,-16,82,77,13.0,39.0,8.0,159,5.0,4.0,,1.0,8.0,15.0,3.0,9.0,3.0,30.0,109.0,,2.0,9.0,8.0,4.0,2.0,6.0,1.0,4.0,,14.0,1.0,3.0,,3.0,1.0,4.0,1.0,,1.0,,3.0,,2.0,3.0,,4.0,2.0,1.0,1.0,1.0,13.0,,1.0,0.3333333333333333,0.3333333333333333,0.5625,0.5769230769230769,0.375,32.22222222222222,,0.0625,0.1875,0.1111111111111111,0.0285714285714285,,,0.4,0.2083333333333333,0.1666666666666666,0.0416666666666666,,,,0.3333333333333333,0.625,0.5162812499999999,0.5472,0.4227166666666666,0.0769230769230769,0.1176470588235294,7.96,25.8,0.1585365853658536,5.0,6.0,,1.0,9.0,10.0,8.0,1.0,2.0,,2.0,,0.5555555555555556,0.5555555555555556,0.6,0.6666666666666666,,0.0909090909090909,0.25,0.8333333333333334,0.8333333333333334,0.8,0.25,0.3333333333333333,,,,,1.0,5.0,1.0,1.0,,,5.0,0.5,0.8333333333333334,0.8333333333333334,0.0666666666666666,,,,0.1666666666666666,,3.0,,,3.0,1.0,1.0,,,3.0,1.0,1.0,,,3.0,,,,,,,1.0,,0.75,0.75,,,,,0.6,0.6,0.3333333333333333,0.375,0.375,1.0,,,,0.3333333333333333,1.0,0.375,0.1,1.0,2.0,1.0,2.0,1.0,1.0,0.5,0.25,0.1428571428571428,1.0,1.0,0.5,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,409.0,7,-16,15,15,,12.0,,30,1.0,1.0,,,,2.0,,,1.0,3.0,24.0,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.5,0.75,,13.333333333333334,0.3333333333333333,,1.0,0.5,,,,,0.5,0.5,,,,,,,0.41285,,,0.5,0.5,12.5,,,,,,,1.0,,2.0,,,,,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629012,1610612739,Collin Sexton,Collin Sexton,1629012,CLE,769.0,13,-9,26,26,3.0,13.0,1.0,52,,2.0,,,3.0,2.0,2.0,3.0,,6.0,34.0,,,,3.0,,,,,,,,,3.0,,3.0,,3.0,1.0,1.0,,,2.0,,2.0,1.0,,,,,,,3.0,,,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,25.925925925925924,,,0.4285714285714285,0.3333333333333333,,,,0.5,,0.4,,,,,0.6,0.6,0.4871299999999999,,,,,16.5,25.666666666666668,0.1153846153846153,,,,,,,,,2.0,,,,,,,1.0,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,6.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612739,Alec Burks,Alec Burks,202692,CLE,1819.0,30,-7,60,57,4.0,28.0,6.0,117,2.0,3.0,1.0,1.0,5.0,6.0,4.0,6.0,4.0,18.0,73.0,1.0,,3.0,5.0,1.0,2.0,3.0,1.0,1.0,,8.0,1.0,2.0,,2.0,2.0,4.0,1.0,1.0,,,,,,3.0,,5.0,2.0,1.0,,1.0,4.0,,0.25,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6428571428571429,0.5,21.21212121212121,,0.0555555555555555,0.2,0.1052631578947368,0.074074074074074,,,0.2,0.1666666666666666,0.25,0.0833333333333333,1.0,1.0,1.0,0.4166666666666667,0.5833333333333334,0.4576863636363635,0.3885,0.50415,0.2142857142857142,0.25,13.1,27.716666666666665,0.0666666666666666,1.0,1.0,,,1.0,,2.0,,,,,,,,0.1666666666666666,,,0.2,0.0833333333333333,1.0,1.0,,,,,,,,,4.0,,1.0,,,4.0,,0.75,1.0,,,,,0.2222222222222222,,,,,3.0,1.0,2.0,,,,1.0,2.0,1.0,,3.0,1.0,,,,,,0.5,,,,,0.1111111111111111,,,,,,0.6,0.6,,,,,1.0,0.5,0.6,,,,,,,1.0,,,,1.0,,,,9.0,1.0,1.0,1.0,0.25,0.5,0.1666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628417,1610612739,Jaron Blossomgame,Jaron Blossomgame,1628417,CLE,159.0,3,-2,6,6,1.0,6.0,1.0,12,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,14.285714285714285,,,0.25,0.2,,,,,,,,,,,,,,,,,,,,0.1666666666666666,,,,,,,,,1.0,,1.0,,,,,1.0,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203918,1610612739,Rodney Hood,Rodney Hood,203918,CLE,258.0,4,5,9,8,,,,17,,,,,2.0,,2.0,2.0,2.0,8.0,7.0,,,3.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,2.0,1.0,,,,,,0.5,1.0,1.0,1.5,1.3333333333333333,1.0,33.333333333333336,,,,,,,,,,,,,,,1.0,1.0,0.50025,,,0.3333333333333333,1.0,,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
