EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,FTOffRebounds,OffRebounds,Steals,LostBallSteals,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffTwoPtRebounds,SelfOReb,BadPassSteals,Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGM,PenaltyCorner3FGM,PtsAssisted3s,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,OffThreePtRebounds,ShootingFouls,BlockingFoulsDrawn,OffThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,on,LongMidRangeFGM,LongMidRangeFGA,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShortMidRangeFGM,ShortMidRangeFGA,Fg3aBlocked,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Arc3PctAssisted,BlockedAtRim,Offensive Fouls,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceFtPoints,HeaveAttempts,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,LongMidRangePctBlocked
1626153,1610612761,Delon Wright,Delon Wright,1626153,TOR,423.0,7,9,15,14,15,6,4,29,1.0,1.0,1.0,1.0,1.0,1.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,15,0.25,0.25,1.0,15.0,0.2,0.5,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,0.5418,0.5418,0.5418,0.5,1.0,1.0,23.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,423.0,7,9,15,14,15,6,4,29,,,,2.0,,9.0,9,2.0,2.0,,9.0,,1.0,,3.0,,,,1.0,,,,,,,,9.0,15,0.75,0.75,0.3333333333333333,30.0,,,,,,,,,1.0,0.6064833333333334,0.4518,0.6064833333333334,,,1.0,25.5,1.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0.6666666666666666,0.75,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,0.6666666666666666,0.75,0.3333333333333333,0.5,0.5,0.3333333333333333,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,423.0,7,9,15,14,15,6,4,29,,,,,,2.0,9,,,,2.0,,,,,,2.0,2.0,4.0,,,,,1.0,2.0,,2.0,15,0.2,0.2,,25.0,0.4,,0.2857142857142857,0.5,,,,,1.0,0.5684,0.62955,0.5684,,,1.0,,1.0,1.0,4.0,1.0,4.0,,,,,,,1.0,4.0,,,2.0,1.0,4.0,,,2.0,,,,1.0,,,,2.0,1.0,,,,,,,,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.25,,1.0,0.25,0.3333333333333333,,,,,,,1.0,0.25,,,,1.0,1.75,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.2857142857142857,0.4,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,423.0,7,9,15,14,15,6,4,29,1.0,,1.0,1.0,,3.0,9,,1.0,,3.0,2.0,2.0,2.0,4.0,,,,,,,,,,,,3.0,15,1.5,1.5,1.0,5.0,,,,,,1.0,,1.0,1.0,0.63675,,0.63675,,,1.0,22.7,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.5,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203512,1610612761,Lucas Nogueira,Lucas Nogueira,203512,TOR,423.0,7,9,15,14,15,6,4,29,,,,,1.0,3.0,9,,,1.0,3.0,,,,,1.0,2.0,3.0,5.0,,,,,1.0,2.0,1.0,3.0,15,0.5,0.5,,15.0,0.4,0.5,0.42857142857142855,,0.5,,,,1.0,0.59895,,0.59895,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,2.0,,,,1.0,2.0,,2.0,,,,,,,,,2.0,,,1.0,1.0,,,,,0.5,0.5,0.5,,0.5,,,,,1.0,0.5,0.5,1.0,,,,,,1.0,0.5,,,,,1.15,,,,,,1.0,1.0,,1.0,,,,0.2,0.2857142857142857,0.2,0.5,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612761,Delon Wright,Delon Wright,1626153,TOR,5078.0,85,1,161,161,60,46,19,322,2.0,1.0,2.0,5.0,4.0,24.0,169,1.0,3.0,4.0,11.0,7.0,12.0,4.0,29.0,,7.0,7.0,11.0,,,4.0,2.0,5.0,5.0,2.0,11.0,60,0.6666666666666666,0.6875,0.3125,11.956521739130434,0.12962962962962962,,0.09333333333333334,0.3125,,0.125,0.25,0.3333333333333333,0.875,0.537525,0.5546249999999999,0.5336333333333334,0.11764705882352941,0.16666666666666666,0.4583333333333333,25.020000000000003,0.37267080745341613,6.0,9.0,2.0,3.0,2.0,3.0,,,1.0,1.0,7.0,11.0,2.0,,4.0,2.0,3.0,1.0,,14.0,6.0,3.0,2.0,1.0,5.0,3.0,,4.0,4.0,1.0,,,0.4,,0.3333333333333333,0.4,0.6363636363636364,0.6666666666666666,0.625,0.5,0.5833333333333334,0.5,0.09090909090909091,0.1111111111111111,,0.5625,0.6666666666666666,0.75,,0.1875,0.6666666666666666,0.6666666666666666,,,0.5,0.6666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.16666666666666666,5.036363636363636,2.0,3.0,2.0,3.0,4.0,3.0,,3.0,4.0,1.0,1.0,0.6666666666666666,0.05555555555555555,0.04878048780487805,0.12,,,0.75,0.6666666666666666,,,,,,,,,1.0,2.0,1.0,0.03571428571428571,,0.14285714285714285,False,1.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07142857142857142,1.0,0.125,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,13206.0,220,-12,425,426,96,136,48,851,18.0,,2.0,32.0,20.0,96.0,471,1.0,4.0,9.0,27.0,12.0,13.0,8.0,27.0,10.0,10.0,23.0,27.0,6.0,,15.0,4.0,17.0,24.0,8.0,27.0,96,0.5459770114942529,0.52,0.42105263157894735,21.338912133891213,0.08928571428571429,0.1694915254237288,0.11695906432748537,0.11627906976744186,0.13333333333333333,0.23684210526315788,,0.10526315789473684,0.868421052631579,0.5525789473684211,0.4505625,0.5805684210526315,0.0963855421686747,0.1568627450980392,0.28125,24.562499999999996,0.22588235294117648,15.0,34.0,4.0,10.0,4.0,14.0,,1.0,1.0,2.0,17.0,44.0,14.0,,2.0,6.0,15.0,2.0,22.0,12.0,,14.0,4.0,8.0,1.0,,,4.0,9.0,1.0,0.6470588235294118,0.6470588235294118,0.4375,,0.5,0.4375,0.38636363636363635,0.4,0.5,0.25,0.47368421052631576,0.25,0.18181818181818182,0.20588235294117646,,0.4473684210526316,0.4411764705882353,0.5555555555555556,0.6,0.18421052631578946,0.2857142857142857,0.3076923076923077,0.25,,0.5263157894736842,0.4,0.10526315789473684,0.5,0.2857142857142857,0.020833333333333332,3.7363636363636363,,1.0,1.0,3.0,,3.0,,8.0,25.0,4.0,3.0,0.3333333333333333,0.021897810218978103,0.019138755980861243,0.017543859649122806,0.08571428571428572,,0.25,,10.0,1.0,42.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.5,1.0,8.0,1.0,0.013888888888888888,0.03333333333333333,0.058823529411764705,False,1.0,5.0,1.0,2.0,2.0,9.0,5.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,0.6,,0.6666666666666666,0.06578947368421052,0.2,0.2,1.0,5.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.03125,0.2,0.07142857142857142,0.15,0.03125,0.020833333333333332,0.2857142857142857,0.06578947368421052,0.2,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,1157.0,19,12,38,38,29,13,8,76,,,,,,8.0,41,,,,8.0,,,,,,3.0,4.0,8.0,,,,,1.0,,,8.0,29,0.5714285714285714,0.5714285714285714,,15.217391304347826,0.6,,0.3333333333333333,1.0,,,,,0.7142857142857143,0.49317142857142854,0.47695,0.49317142857142854,,,1.0,,0.7631578947368421,4.0,5.0,4.0,5.0,,,,,,,4.0,7.0,,,6.0,4.0,7.0,,2.0,6.0,,,,1.0,,,,4.0,,,0.25,1.0,,,,,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.75,0.5714285714285714,0.75,0.14285714285714285,0.2,,0.7142857142857143,0.8,1.0,0.25,,,,,,0.7142857142857143,0.8,,,,0.75,2.685714285714286,3.0,4.0,3.0,4.0,6.0,2.0,,,2.0,,,0.75,0.16666666666666666,0.23529411764705882,0.3333333333333333,0.3333333333333333,,1.0,0.75,,,,,,,,,2.0,1.0,,0.4,0.5,,False,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,1.0,,,,0.2857142857142857,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,603.0,10,14,22,21,20,4,4,43,,,,,,,19,,,,,,1.0,,3.0,1.0,,1.0,3.0,,,,,,,,,20,,,,7.692307692307692,,0.3333333333333333,0.16666666666666666,,0.5,,,,0.5,0.47495,,0.47495,,,,,0.9090909090909091,,1.0,,1.0,,,,,,,,2.0,,,,,2.0,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,,5.3,,1.0,,1.0,,,,,1.0,,,,,0.2,,,,1.0,,,,,,,,,,2.0,1.0,,0.6666666666666666,0.5,,False,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,1332.0,22,9,45,43,22,22,12,88,2.0,,2.0,4.0,,11.0,49,,2.0,,6.0,1.0,2.0,,5.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,6.0,22,0.6875,0.6,0.5,15.789473684210527,0.2,,0.1,,,0.25,,0.4,1.0,0.55236875,,0.57828,,,0.5454545454545454,24.650000000000002,0.4888888888888889,4.0,4.0,3.0,3.0,1.0,2.0,,,,,4.0,4.0,1.0,,,3.0,3.0,,,8.0,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,0.25,,,0.25,1.0,1.0,0.6875,,0.6,,,,,0.5,1.0,1.0,,0.25,0.5,0.5,,,0.6,1.0,,,0.5,,2.25,,,,,,,,,3.0,,,,,,,0.3333333333333333,,,,,,3.0,1.0,,,,,,1.0,,,,,False,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,
