EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,Fg3aBlocked,ThreePtAssists,Arc3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Blocked3s,BlockedArc3,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,Charge Fouls,Loose Ball Fouls,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,on,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Corner3PctBlocked
201152,1610612750,Thaddeus Young,Thaddeus Young,201152,MIN,4239.0,71,-21,138,143,35.0,27.0,20.0,281,5.0,7.0,1.0,2.0,1.0,1.0,5.0,11.0,1.0,1.0,2.0,10.0,19.0,1.0,2.0,5.0,28.0,155,1.0,3.0,2.0,3.0,5.0,2.0,8.0,8.0,12.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,10.0,3.0,13.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,6.0,34.0,0.4,0.4444444444444444,1.0,0.5,0.5,0.5263157894736842,0.3333333333333333,0.6,0.5476190476190477,0.3333333333333333,0.6,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.09523809523809523,0.15789473684210525,0.14285714285714285,0.18181818181818182,17.61006289308176,0.75,0.5,0.18181818181818182,0.046875,0.1,0.14285714285714285,0.04225352112676056,0.04,0.08695652173913043,0.07692307692307693,0.125,0.3333333333333333,0.12,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.4,0.5238095238095238,0.45454545454545453,0.5555555555555556,0.4,0.047619047619047616,0.09523809523809523,0.5,0.5,1.0,0.6666666666666666,0.5,0.2,1.0,0.42857142857142855,0.5,0.49635952380952375,0.513,0.4519,0.08695652173913043,0.09523809523809523,0.07142857142857142,0.2857142857142857,5.3052631578947365,25.0,0.2536231884057971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,3241.0,54,-18,101,103,,5.0,12.0,204,7.0,12.0,1.0,3.0,,,1.0,6.0,,,,8.0,18.0,,,9.0,25.0,116,1.0,4.0,4.0,,,,,8.0,8.0,,2.0,,,1.0,4.0,4.0,1.0,8.0,3.0,5.0,5.0,1.0,11.0,4.0,15.0,,,,2.0,,,2.0,2.0,1.0,2.0,,8.0,,,,9.0,5.0,,,,0.5,0.5714285714285714,,,,0.4444444444444444,0.25,,0.4444444444444444,0.25,,0.5681818181818182,0.4,,,0.05555555555555555,,0.16666666666666666,21.238938053097346,1.0,1.0,0.15625,0.07692307692307693,0.23809523809523808,0.18867924528301888,0.08163265306122448,,0.2,0.2,0.25,0.07142857142857142,0.2777777777777778,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.2,1.0,,,,,,0.75,0.3333333333333333,,,0.6666666666666666,,0.5360111111111111,0.5635666666666667,,0.22727272727272727,0.22727272727272727,0.16,,2.6722222222222225,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201978,1610612750,Chase Budinger,Chase Budinger,201978,MIN,20366.0,339,-32,650,660,204.0,156.0,71.0,1310,23.0,32.0,6.0,7.0,7.0,8.0,7.0,23.0,10.0,12.0,32.0,33.0,65.0,17.0,44.0,22.0,139.0,734,7.0,10.0,15.0,10.0,20.0,6.0,41.0,42.0,24.0,51.0,12.0,32.0,12.0,5.0,11.0,15.0,2.0,34.0,11.0,11.0,21.0,5.0,37.0,13.0,50.0,13.0,11.0,2.0,8.0,6.0,3.0,2.0,11.0,5.0,13.0,,16.0,1.0,,,26.0,12.0,1.0,41.0,202.0,0.6363636363636364,0.7777777777777778,1.0,0.38636363636363635,0.38636363636363635,0.5076923076923077,0.7,0.5,0.536697247706422,0.5833333333333334,0.5,0.5791666666666667,0.5769230769230769,0.5394736842105263,0.4036697247706422,0.07692307692307693,0.0625,0.13043478260869565,18.044077134986228,0.7272727272727273,0.25,0.1065989847715736,0.052884615384615384,0.1134020618556701,0.10884353741496598,0.04513888888888889,0.07246376811594203,0.08,0.11666666666666667,0.1044776119402985,0.1,0.1506849315068493,0.29357798165137616,0.71875,0.7666666666666667,0.5217391304347826,0.21100917431192662,0.30434782608695654,0.35,0.8571428571428571,0.09174311926605505,0.29357798165137616,0.375,0.3870967741935484,1.0,0.5833333333333334,0.8571428571428571,0.22857142857142856,0.875,0.6972477064220184,0.375,0.5155564220183486,0.5143625000000001,0.49229000000000006,0.10084033613445378,0.16,0.1079136690647482,0.2949640287769784,6.2846153846153845,24.87272727272727,0.31384615384615383,1.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.025,0.014492753623188406,0.5,3.0,5.0,12.0,1.0,2.0,2.0,4.0,13.0,2.0,5.0,15.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.022727272727272728,0.03125,0.09090909090909091,0.05660377358490566,0.3,0.3,1.0,0.11009174311926606,0.4166666666666667,0.4166666666666667,1.0,0.16666666666666666,0.05714285714285714,0.5,0.37142857142857144,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203461,1610612750,Anthony Bennett,Anthony Bennett,203461,MIN,3059.0,51,-27,100,105,24.0,18.0,13.0,205,3.0,4.0,1.0,1.0,,,,,2.0,,4.0,3.0,6.0,,4.0,,6.0,134,1.0,1.0,2.0,,2.0,,,4.0,2.0,,2.0,4.0,,,2.0,4.0,,10.0,1.0,5.0,5.0,,10.0,2.0,12.0,2.0,2.0,,2.0,2.0,2.0,,4.0,2.0,4.0,1.0,,,,,,,,,24.0,0.6666666666666666,1.0,,,,0.5,1.0,,0.3,1.0,,0.3,1.0,,0.4,,,,12.280701754385966,0.5,,0.20833333333333334,0.037037037037037035,0.38461538461538464,0.2702702702702703,0.045454545454545456,,,0.25,,0.3,0.25,0.4,0.75,0.75,0.6666666666666666,,,,,0.2,0.4,,,,1.0,1.0,,,0.8,,0.574105,,0.43946666666666667,,,0.3333333333333333,,5.900000000000001,25.275,0.24,,2.0,,1.0,,,,,,,,0.058823529411764705,,,,,,,,,,1.0,,,1.0,,2.0,2.0,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,0.16666666666666666,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203485,1610612750,Lorenzo Brown,Lorenzo Brown,203485,MIN,32911.0,549,-94,1045,1060,297.0,243.0,129.0,2105,26.0,48.0,3.0,4.0,5.0,11.0,9.0,23.0,23.0,6.0,24.0,46.0,94.0,6.0,28.0,12.0,122.0,1213,5.0,10.0,16.0,12.0,25.0,7.0,34.0,32.0,60.0,12.0,4.0,22.0,6.0,9.0,61.0,90.0,17.0,209.0,11.0,16.0,39.0,1.0,56.0,14.0,70.0,28.0,15.0,13.0,17.0,11.0,13.0,6.0,30.0,26.0,49.0,,18.0,,3.0,,19.0,6.0,4.0,34.0,294.0,0.34782608695652173,0.36363636363636365,0.6666666666666666,0.21428571428571427,0.23076923076923078,0.48936170212765956,0.5,0.48,0.45081967213114754,0.5,0.4090909090909091,0.46564885496183206,0.5333333333333333,0.4358974358974359,0.22950819672131148,0.09574468085106383,0.14583333333333334,0.08695652173913043,13.632514817950888,0.5666666666666667,0.03225806451612903,0.13310580204778158,0.030726256983240222,0.09580838323353294,0.11956521739130435,0.029535864978902954,0.03333333333333333,0.04878048780487805,0.08247422680412371,0.15306122448979592,0.16326530612244897,0.104,0.39344262295081966,0.5416666666666666,0.6341463414634146,0.38461538461538464,0.1885245901639344,0.391304347826087,0.42857142857142855,0.2222222222222222,0.1885245901639344,0.19672131147540983,0.25,0.25,0.6666666666666666,0.3076923076923077,0.75,0.3333333333333333,0.45454545454545453,0.6229508196721312,0.2727272727272727,0.5212625000000002,0.474595,0.4865781249999999,0.047244094488188976,0.06060606060606061,0.13114754098360656,0.2786885245901639,7.544680851063829,26.675,0.28421052631578947,3.0,25.0,19.0,3.0,,1.0,5.0,2.0,6.0,2.0,3.0,0.02586206896551724,0.02040816326530612,0.3333333333333333,11.0,,4.0,,2.0,2.0,1.0,6.0,3.0,1.0,8.0,,29.0,17.0,3.0,8.0,2.0,6.0,,1.0,0.125,,,0.05555555555555555,0.05172413793103448,0.4782608695652174,0.4782608695652174,0.36363636363636365,0.03278688524590164,,,,0.15384615384615385,0.06060606060606061,,0.18181818181818182,0.16666666666666666,0.008695652173913044,0.07142857142857142,1.0,1.0,1.0,6.0,2.0,12.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.5,,,,,,,,True,,,,,,,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,24956.0,416,-107,779,790,203.0,183.0,103.0,1569,43.0,67.0,10.0,14.0,13.0,17.0,13.0,38.0,46.0,3.0,10.0,74.0,151.0,6.0,15.0,72.0,238.0,946,12.0,19.0,34.0,22.0,33.0,26.0,82.0,54.0,94.0,15.0,14.0,10.0,3.0,11.0,22.0,33.0,1.0,77.0,18.0,12.0,19.0,2.0,33.0,20.0,53.0,16.0,7.0,9.0,19.0,4.0,14.0,15.0,33.0,9.0,20.0,2.0,69.0,,2.0,,84.0,39.0,7.0,82.0,200.0,0.36486486486486486,0.40298507462686567,0.8333333333333334,0.4,0.4,0.4900662251655629,0.631578947368421,0.6666666666666666,0.5,0.631578947368421,0.717948717948718,0.5833333333333334,0.6538461538461539,0.7735849056603774,0.09036144578313253,0.0728476821192053,0.14925373134328357,0.02631578947368421,26.5993265993266,0.5757575757575758,0.08333333333333333,0.08636363636363636,0.06498194945848375,0.09230769230769231,0.08857142857142856,0.05509641873278237,0.08333333333333333,0.06741573033707865,0.07792207792207792,0.08450704225352113,0.09722222222222222,0.10101010101010101,0.4036144578313253,0.6417910447761194,0.7543859649122807,0.3023255813953488,0.2289156626506024,0.34210526315789475,0.35135135135135137,0.46153846153846156,0.27710843373493976,0.060240963855421686,0.3,0.3333333333333333,0.6666666666666666,0.7368421052631579,0.7142857142857143,0.4358974358974359,0.7647058823529411,0.4939759036144578,0.3,0.4860298192771084,0.536735294117647,0.505175641025641,0.19796954314720813,0.21428571428571427,0.14285714285714285,0.3445378151260504,8.24701986754967,24.526666666666667,0.2605905006418485,10.0,13.0,8.0,2.0,1.0,8.0,4.0,2.0,4.0,,,0.023255813953488372,0.014084507042253521,,18.0,3.0,5.0,3.0,4.0,,1.0,2.0,,4.0,6.0,1.0,11.0,10.0,3.0,4.0,1.0,12.0,,,0.6666666666666666,0.06666666666666667,0.1,0.06666666666666667,0.041666666666666664,0.391304347826087,0.391304347826087,0.4444444444444444,0.030120481927710843,0.6,0.6,1.0,,0.10256410256410256,0.75,0.05128205128205128,0.5,0.043478260869565216,0.06451612903225806,,,,3.0,,1.0,3.0,2.0,1.0,1.0,,,2.0,6.0,,0.2,,,1.0,1.0,,,,,,True,,,,,,,,,,
2755,1610612750,Kevin Martin,Kevin Martin,2755,MIN,10791.0,180,-27,353,356,108.0,74.0,45.0,709,1.0,13.0,,3.0,,2.0,6.0,22.0,35.0,9.0,25.0,25.0,70.0,15.0,33.0,33.0,128.0,400,1.0,5.0,10.0,5.0,15.0,14.0,45.0,28.0,22.0,36.0,,25.0,9.0,9.0,10.0,11.0,2.0,23.0,4.0,11.0,6.0,,17.0,4.0,21.0,3.0,3.0,,5.0,4.0,8.0,1.0,13.0,3.0,7.0,1.0,24.0,,1.0,,38.0,14.0,6.0,45.0,107.0,0.56,0.56,0.8,0.45454545454545453,0.45454545454545453,0.35714285714285715,0.2,0.3333333333333333,0.46116504854368934,0.4444444444444444,0.5961538461538461,0.5291666666666667,0.5,0.6666666666666666,0.32038834951456313,0.12857142857142856,0.23076923076923078,0.2727272727272727,33.50125944584383,0.38461538461538464,,0.06896551724137931,0.03125,0.1746031746031746,0.11333333333333333,0.024242424242424242,0.043478260869565216,0.021739130434782608,0.12,,0.07894736842105263,0.19607843137254902,0.1262135922330097,0.07692307692307693,0.1,,0.21359223300970873,0.2727272727272727,0.375,0.3333333333333333,0.33980582524271846,0.24271844660194175,0.36,0.375,0.7777777777777778,0.3333333333333333,,0.07692307692307693,,0.44660194174757284,0.36,0.4645203883495146,0.5043166666666666,0.4600692307692308,0.12280701754385964,0.1728395061728395,0.078125,0.3515625,12.02142857142857,24.824242424242424,0.3059490084985836,2.0,7.0,1.0,,,3.0,,,1.0,1.0,1.0,,,1.0,18.0,6.0,8.0,3.0,3.0,3.0,4.0,8.0,4.0,7.0,11.0,1.0,1.0,,2.0,,,2.0,1.0,,0.6363636363636364,0.030303030303030304,0.04,,0.03773584905660377,0.5142857142857142,0.5142857142857142,0.6666666666666666,0.07766990291262135,0.75,0.75,0.8333333333333334,0.3333333333333333,0.11538461538461539,1.0,0.3076923076923077,0.5,0.027777777777777776,0.08333333333333333,1.0,2.0,2.0,9.0,,1.0,1.0,5.0,3.0,,1.0,1.0,,5.0,0.5,,0.1111111111111111,0.6666666666666666,,,1.0,,,,,True,,,,,,,,,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,13088.0,218,-37,418,427,137.0,78.0,61.0,845,11.0,18.0,3.0,7.0,4.0,6.0,6.0,11.0,12.0,,2.0,22.0,41.0,,2.0,16.0,60.0,472,3.0,8.0,11.0,4.0,9.0,4.0,12.0,28.0,16.0,,6.0,1.0,,4.0,9.0,13.0,4.0,30.0,8.0,11.0,15.0,1.0,27.0,13.0,40.0,10.0,10.0,,3.0,3.0,7.0,,10.0,15.0,23.0,1.0,20.0,3.0,,,21.0,11.0,1.0,12.0,134.0,0.6363636363636364,0.7368421052631579,,,,0.5365853658536586,0.375,0.4444444444444444,0.5116279069767442,0.3333333333333333,0.36363636363636365,0.5769230769230769,0.5,0.46153846153846156,0.046511627906976744,0.0975609756097561,0.1111111111111111,,12.863070539419086,0.3,0.14285714285714285,0.13157894736842105,0.05161290322580645,0.16417910447761194,0.143646408839779,0.06701030927835051,0.05454545454545454,0.06521739130434782,0.045454545454545456,0.25,0.14285714285714285,0.1568627450980392,0.4186046511627907,0.6111111111111112,0.6875,0.5454545454545454,0.2558139534883721,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.27906976744186046,0.046511627906976744,,,,0.7777777777777778,0.42857142857142855,0.5454545454545454,0.6666666666666666,0.46511627906976744,,0.4774845238095238,0.47905624999999996,0.5002449999999999,0.21568627450980393,0.22448979591836735,0.18333333333333332,0.2,8.100000000000001,36.65,0.3277511961722488,5.0,5.0,,5.0,,3.0,16.0,15.0,16.0,9.0,,0.1282051282051282,0.16666666666666666,0.5625,5.0,,,,,1.0,,2.0,1.0,,2.0,,4.0,4.0,1.0,1.0,1.0,4.0,,,,,,,0.06666666666666667,0.4166666666666667,0.5,0.8,,,,,0.1111111111111111,,,0.18181818181818182,,0.037037037037037035,0.1875,,,,,1.0,,,2.0,2.0,4.0,,,1.0,1.0,,,,,,2.0,,2.0,1.0,1.0,0.16666666666666666,True,,,,,,,,,,
203897,1610612750,Zach LaVine,Zach LaVine,203897,MIN,17355.0,289,-32,549,562,177.0,162.0,63.0,1111,23.0,38.0,2.0,3.0,6.0,8.0,5.0,24.0,29.0,16.0,39.0,38.0,91.0,19.0,43.0,45.0,178.0,617,4.0,6.0,14.0,10.0,30.0,23.0,61.0,32.0,44.0,54.0,2.0,39.0,16.0,9.0,22.0,26.0,10.0,56.0,5.0,10.0,19.0,1.0,30.0,5.0,35.0,4.0,3.0,1.0,20.0,14.0,8.0,6.0,28.0,11.0,15.0,,31.0,,,1.0,50.0,24.0,2.0,58.0,175.0,0.42105263157894735,0.43243243243243246,0.9473684210526315,0.4418604651162791,0.4418604651162791,0.4175824175824176,0.6666666666666666,0.3333333333333333,0.4962686567164179,0.6875,0.4418604651162791,0.5641025641025641,0.7222222222222222,0.5454545454545454,0.3208955223880597,0.0989010989010989,0.15789473684210525,0.125,29.967426710097723,0.7142857142857143,0.05555555555555555,0.11949685534591195,0.028901734104046242,0.10101010101010101,0.1124031007751938,0.02109704641350211,0.07407407407407407,,0.05084745762711865,0.14814814814814814,0.17391304347826086,0.08695652173913043,0.2835820895522388,0.6052631578947368,0.71875,0.5217391304347826,0.1791044776119403,0.20833333333333334,0.23809523809523808,0.2,0.21641791044776118,0.291044776119403,0.41025641025641024,0.41025641025641024,1.0,0.375,0.6666666666666666,0.18604651162790697,0.75,0.6044776119402985,0.41025641025641024,0.5039671641791045,0.4797125,0.4736581395348837,0.15584415584415584,0.21621621621621623,0.07865168539325842,0.34269662921348315,8.81098901098901,25.48139534883721,0.3224043715846995,3.0,11.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,10.0,3.0,4.0,2.0,2.0,2.0,4.0,11.0,2.0,6.0,13.0,,4.0,3.0,2.0,3.0,,8.0,2.0,,0.46153846153846156,,,,0.029411764705882353,0.3448275862068966,0.3448275862068966,0.3,0.029850746268656716,0.75,0.75,0.6666666666666666,0.25,0.046511627906976744,1.0,0.2558139534883721,0.36363636363636365,0.01639344262295082,0.13333333333333333,,1.0,1.0,3.0,,1.0,,,3.0,,,,,,0.5,,,0.5,1.0,,1.0,,,,,True,,,,,,,,,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,423.0,7,3,15,14,3.0,,3.0,29,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,2.0,2.0,,4.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,5.555555555555555,1.0,,0.16666666666666666,,,0.125,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
